dealerCode,dealerName,dealerAddress,dealerCity,dealerState,dealerZip,dealerRadius,latitude,longitude,Rating,LifeTimeReviews,Recommended
1681502,Tulley BMW Manchester,170 Auto Center Rd,Manchester,NH,03103-3227,NULL,42.950745,-71.437735,3.6,25,57
4080002,Habberstad BMW CCRC,50 Creek Rd,Huntington,NY,11743-2023,NULL,40.882426,-73.421004,4.1,326,75
4080802,BMW of Greenwich-Mamaroneck,236 W Boston Post Rd,Mamaroneck,NY,10543-3535,NULL,40.946369,-73.735152,4,190,71
4080801,BMW of Greenwich,355 W Putnam Ave,Greenwich,CT,06830-5218,NULL,41.023581,-73.637058,3.9,119,71
M2281704,MINI of Baltimore County Body Shop,1765 E Joppa Rd,Parkville,MD,21234-3616,NULL,39.398912,-76.556002,5,142,NULL
5677003,Faulkner BMW CCRC,1350 Loop Rd,Lancaster,PA,17601-3108,NULL,40.066001,-76.32846,5,65,100
CA351,Premier Hyundai of Oakland,2800/2820 Broadway,Oakland,CA,94611,NULL,37.8275,-122.2303,4.8,4,91
CA352,HOOMAN HYUNDAI,970 WEST MANCHESTER BOULEVARD,INGLEWOOD,CA,90301,NULL,33.960233,-118.372734,4.6,33,94
CA353,Hyundai of Escondido,1919 AUTO PARK WAY SOUTH,ESCONDIDO,CA,92029,NULL,33.111504,-117.114564,4.8,37,96
CA354,Wodland Hills Hyundai,20539 Ventura Blvd,Woodland Hills,CA,91364,NULL,34.167506,-118.581645,4.8,85,98
FL138,Coggin Deland Hyundai,2308 S WOODLAND BOULEVARD,DELAND,FL,32720,NULL,28.987202,-81.30013,4.7,244,91
ID017,Kendall Hyundai of Lewiston,1720 21ST STREET,LEWISTON,ID,83501,NULL,46.402518,-117.002014,4.6,10,50
IL084,Patrick Hyundai Palatine,221 E. Lake Cook Road,Palatine,IL,60074,NULL,42.153702,-88.039273,4.9,65,96
IL085,AutoNation Hyundai O'Hare,1509 S. RIVER ROAD,DES PLAINES,IL,60018,NULL,42.025449,-87.877362,4.4,269,94
KY027,Hyundai of Nicholasville,3035 LEXINGTON ROAD,NICHOLASVILLE,KY,40356,NULL,37.932469,-84.549064,4.9,88,99
LA036,Ray Brandt Hyundai of Harvey LLC,1660 Westbank Expressway,Harvey,LA,70058,NULL,29.902509,-90.067851,4.8,15,94
NC064,South Charlotte Hyundai,8525 SOUTH BOULEVARD,CHARLOTTE,NC,28273,NULL,35.121058,-80.880243,4.7,117,98
NJ056,Action Hyundai,1935 N. SECOND STREET,MILLVILLE,NJ,8332,NULL,39.419318,-75.039213,4.4,260,89
OH074,Elyria Hyundai,845 LEONA STREET,ELYRIA,OH,44035,NULL,41.402444,-82.124203,3.6,48,81
OK032,Patriot Hyundai,2001 S.E. WASHINGTON BLVD.,BARTLESVILLE,OK,74006,NULL,36.721664,-95.935129,5,9,94
OR034,McLoughlin Hyundai,16900 MCLOUGHLIN BOULEVARD,MILWAUKIE,OR,97267,NULL,45.400524,-122.619999,4.8,54,97
OR035,Dick's Hillsboro Hyundai,2871 S E Tualatin Valley Highway,Hillsboro,OR,97123,NULL,45.503598,-122.953401,4.7,92,93
SC043,Benson Hyundai,2550 REIDVILLE RD,SPARTANBURG,SC,29301,NULL,34.919245,-81.997826,4.6,922,91
TN049,Wolfchase Hyundai,7727 HYW 64,MEMPHIS,TN,38133,NULL,35.2084,-89.8035,4.7,45,98
TX165,Bob Stallings Hyundai,39550 LBJ FREEWAY SOUTH,DALLAS,TX,75232,NULL,32.644513,-96.853981,4.8,97,96
TX166,Hyundai of Huntsville,737 I-45 SOUTH,HUNTSVILLE,TX,77340,NULL,30.6916,-95.5469,5,26,NULL
TX167,FRANK SMITH HYUNDAI,1605 W. US EXPRESSWAY 83,PHARR,TX,78577,NULL,26.198465,-98.201827,4.9,89,100
TX168,Greenville Hyundai,7311 I-30,GREENVILLE,TX,75402,NULL,33.096095,-96.107417,5,3,100
TX169,BAYTOWN HYUNDAI,4343 East Freeway I 10,Baytown,TX,77521,NULL,29.802877,-94.995312,4.9,147,98
WI034,Racine Car Dealer,9503 Washington Ave,Racine,WI,53406,NULL,42.719625,-87.901559,4.6,66,89
WV018,Jenkins Hyundai,750 LODGEVILLE ROAD,BRIDGEPORT,WV,26330,NULL,39.295919,-80.278258,4.6,230,93
M4119501,Airport MINI of Cleveland,14070 Brookpark Road,Cleveland,OH,44135-5151,NULL,41.418463,-81.791173,5,2,67
4105301,BMW of Meridian,2000 Highway 39 N,Meridian,MS,39301-2631,NULL,32.379593,-88.680604,0,0,NULL
4127501,BMW of Ann Arbor,501 Auto Mall Dr,Ann Arbor,MI,48103-1811,NULL,42.287113,-83.811766,4.9,264,99
2147004,Century BMW CCRC,723 Keith Drive,Greenville,SC,29607-2642,NULL,34.84432,-82.355272,4.3,15,86
CA355,Nicholas Parks Hyundai of San Leandro,1066 Marina Blvd,San Leandro,CA,94577,NULL,37.712989,-122.160729,3.7,9,79
CT036,Old Saybrook Hyundai,235 Middlesex Turnpike,Old Saybrook,CT,6475,NULL,41.306947,-72.381505,4.9,9,100
GA071,Malcolm Cunningham Hyundai,4355 STONE MOUNTAIN HIGHWAY,Lilburn,GA,30047,NULL,33.834789,-84.080753,4.6,57,90
TX170,Texoma Hyundai,2500 TEXOMA PARKWAY,SHERMAN,TX,75090,NULL,33.666965,-96.595541,4.5,113,NULL
TX171,SOUTH POINT HYUNDAI,4610 SOUTH IH 35,AUSTIN,TX,78745,NULL,30.208704,-97.75665,4.8,392,NULL
M3095503,MINI of Kennesaw-South Atlanta Service Satellite,4171 Jonesboro Road,Union City,GA,30291-2251,NULL,33.566173,-84.522084,4.6,136,NULL
M3095502,MINI of Kennesaw,2275 Barrett Lakes Blvd NW,Kennesaw,GA,30144-0000,NULL,34.009575,-84.577625,4.9,386,98
TX172,Roger Beasley Hyundai New Braunfels,485 N. Business IH 35,New Braunfels,TX,78130,NULL,29.694536,-98.105522,4.9,30,100
M4151804,MINI of Freeport VPC,280 W Sunrise Hwy,Freeport,NY,11520-3352,NULL,40.655951,-73.594059,1.5,36,NULL
M4151802,MINI of Freeport,280 W Sunrise Hwy,Freeport,NY,11520-3352,NULL,40.655951,-73.594059,2.9,36,NULL
M4151803,MINI of Freeport Body Shop,153 E Merrick Rd,Freeport,NY,11520-4017,NULL,40.654239,-73.573217,1.5,36,NULL
4151801,BMW of Freeport,291 W Sunrise Hwy,Freeport,NY,11520-3221,NULL,40.655801,-73.594505,4.5,30,91
CT037,Fairfield Hyundai,2269 Post Road,Fairfield,CT,6824,NULL,41.140133,-73.271648,4.5,24,94
NV025,ABC Hyundai,6825 Redwood Street,Las Vegas,NV,89118,NULL,36.059124,-115.233014,4.7,64,95
4127401,BMW of Topeka,3030 S Kansas Ave,Topeka,KS,66611-2233,NULL,39.012852,-95.681883,5,1,100
23076,Cannon Toyota,4105 East Clay Street,Vicksburg,MS,39183,NULL,32.343948,-90.83569,0,0,NULL
42321,Toyota of Alvin,3507 F.M. 528,Alvin,TX,77511,NULL,29.454336,-95.23419,4.4,216,NULL
42323,Toyota of Denton,4100 South IH-35 East,Denton,TX,76210,NULL,33.168819,-97.083874,4.1,71,NULL
42324,Bert Odgen Toyota of Harlingen,602 West Jackson Street,Harlingen,TX,78550,NULL,26.19274,-97.701671,4.5,10,NULL
M4127201,South Shore MINI,1040 Hingham Street,Rockland,MA,02370-1052,NULL,42.164686,-70.897454,1,1,95
